"scenario","replicate","seed","n","prop_nn","method","affinity","ARI","error"
"null_interaction",3,20261218,180,0.05,"legacy_u_dep_interaction","gaussian",0.487135187172155,NA
"null_interaction",3,20261218,180,0.05,"Gower","gaussian",0.00468741007418733,NA
"null_interaction",3,20261218,180,0.05,"Euclidean_onehot","gaussian",0.060058218852671,NA
"null_interaction",3,20261218,180,0.05,"AB_BW_R1_interaction","selftune",0.912599111120975,NA
"null_interaction",3,20261218,180,0.05,"AB_BW_R1_no_interaction","selftune",0.912599111120975,NA
"null_interaction",3,20261218,180,0.05,"submitted_normalized_diagnostic","selftune",0.602719925870645,NA
"null_interaction",3,20261218,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",3,20261218,180,0.05,"legacy_u_dep_interaction","selftune",0.788959012414176,NA
"null_interaction",3,20261218,180,0.05,"Gower","selftune",-0.00499064254522769,NA
"null_interaction",3,20261218,180,0.05,"Euclidean_onehot","selftune",-0.00499064254522769,NA
"null_interaction",3,20261218,180,0.1,"AB_BW_R1_interaction","gaussian",0.620224288927529,NA
"null_interaction",3,20261218,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.620224288927529,NA
"null_interaction",3,20261218,180,0.1,"submitted_normalized_diagnostic","gaussian",0.620224288927529,NA
"null_interaction",3,20261218,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",3,20261218,180,0.1,"legacy_u_dep_interaction","gaussian",0.487135187172155,NA
"null_interaction",3,20261218,180,0.1,"Gower","gaussian",0.00468741007418733,NA
"null_interaction",3,20261218,180,0.1,"Euclidean_onehot","gaussian",0.060058218852671,NA
"null_interaction",3,20261218,180,0.1,"AB_BW_R1_interaction","selftune",0.912599111120975,NA
"null_interaction",3,20261218,180,0.1,"AB_BW_R1_no_interaction","selftune",0.912599111120975,NA
"null_interaction",3,20261218,180,0.1,"submitted_normalized_diagnostic","selftune",0.602719925870645,NA
"null_interaction",3,20261218,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",3,20261218,180,0.1,"legacy_u_dep_interaction","selftune",0.870390252428154,NA
"null_interaction",3,20261218,180,0.1,"Gower","selftune",-0.00499064254522769,NA
"null_interaction",3,20261218,180,0.1,"Euclidean_onehot","selftune",-0.00499064254522769,NA
"null_interaction",3,20261218,180,0.2,"AB_BW_R1_interaction","gaussian",0.620224288927529,NA
"null_interaction",3,20261218,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.620224288927529,NA
"null_interaction",3,20261218,180,0.2,"submitted_normalized_diagnostic","gaussian",0.620224288927529,NA
"null_interaction",3,20261218,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",3,20261218,180,0.2,"legacy_u_dep_interaction","gaussian",0.487135187172155,NA
"null_interaction",3,20261218,180,0.2,"Gower","gaussian",0.00468741007418733,NA
"null_interaction",3,20261218,180,0.2,"Euclidean_onehot","gaussian",0.060058218852671,NA
"null_interaction",3,20261218,180,0.2,"AB_BW_R1_interaction","selftune",0.912599111120975,NA
"null_interaction",3,20261218,180,0.2,"AB_BW_R1_no_interaction","selftune",0.912599111120975,NA
"null_interaction",3,20261218,180,0.2,"submitted_normalized_diagnostic","selftune",0.912599111120975,NA
"null_interaction",3,20261218,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",3,20261218,180,0.2,"legacy_u_dep_interaction","selftune",0.89137031193106,NA
"null_interaction",3,20261218,180,0.2,"Gower","selftune",-0.00499064254522769,NA
"null_interaction",3,20261218,180,0.2,"Euclidean_onehot","selftune",-0.00499064254522769,NA
"marginal_signal_control",3,20261218,180,0.05,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.05,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.05,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.05,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.05,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.05,"Gower","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.05,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.05,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.05,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.05,"Gower","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.05,"Euclidean_onehot","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.1,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.1,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.1,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.1,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.1,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.1,"Gower","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.1,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.1,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.1,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.1,"Gower","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.1,"Euclidean_onehot","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.2,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.2,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.2,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.2,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.2,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.2,"Gower","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.2,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",3,20261218,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.2,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.2,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.2,"Gower","selftune",1,NA
"marginal_signal_control",3,20261218,180,0.2,"Euclidean_onehot","selftune",1,NA
"interaction_moons",4,20261318,180,0.05,"AB_BW_R1_interaction","gaussian",1,NA
"interaction_moons",4,20261318,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.404903419372566,NA
"interaction_moons",4,20261318,180,0.05,"submitted_normalized_diagnostic","gaussian",1,NA
"interaction_moons",4,20261318,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",4,20261318,180,0.05,"legacy_u_dep_interaction","gaussian",1,NA
"interaction_moons",4,20261318,180,0.05,"Gower","gaussian",0.600842418235877,NA
"interaction_moons",4,20261318,180,0.05,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",4,20261318,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",4,20261318,180,0.05,"AB_BW_R1_no_interaction","selftune",0.839277945833291,NA
"interaction_moons",4,20261318,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",4,20261318,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",4,20261318,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",4,20261318,180,0.05,"Gower","selftune",0.389866421004146,NA
"interaction_moons",4,20261318,180,0.05,"Euclidean_onehot","selftune",0.197580986213313,NA
"interaction_moons",4,20261318,180,0.1,"AB_BW_R1_interaction","gaussian",1,NA
"interaction_moons",4,20261318,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.404903419372566,NA
"interaction_moons",4,20261318,180,0.1,"submitted_normalized_diagnostic","gaussian",1,NA
"interaction_moons",4,20261318,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",4,20261318,180,0.1,"legacy_u_dep_interaction","gaussian",1,NA
"interaction_moons",4,20261318,180,0.1,"Gower","gaussian",0.600842418235877,NA
"interaction_moons",4,20261318,180,0.1,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",4,20261318,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",4,20261318,180,0.1,"AB_BW_R1_no_interaction","selftune",0.839277945833291,NA
"interaction_moons",4,20261318,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",4,20261318,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",4,20261318,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",4,20261318,180,0.1,"Gower","selftune",0.389866421004146,NA
"interaction_moons",4,20261318,180,0.1,"Euclidean_onehot","selftune",0.197580986213313,NA
"interaction_moons",4,20261318,180,0.2,"AB_BW_R1_interaction","gaussian",1,NA
"interaction_moons",4,20261318,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.404903419372566,NA
"interaction_moons",4,20261318,180,0.2,"submitted_normalized_diagnostic","gaussian",1,NA
"interaction_moons",4,20261318,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",4,20261318,180,0.2,"legacy_u_dep_interaction","gaussian",1,NA
"interaction_moons",4,20261318,180,0.2,"Gower","gaussian",0.600842418235877,NA
"interaction_moons",4,20261318,180,0.2,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",4,20261318,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",4,20261318,180,0.2,"AB_BW_R1_no_interaction","selftune",0.839277945833291,NA
"interaction_moons",4,20261318,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",4,20261318,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",4,20261318,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",4,20261318,180,0.2,"Gower","selftune",0.389866421004146,NA
"interaction_moons",4,20261318,180,0.2,"Euclidean_onehot","selftune",0.197580986213313,NA
"null_interaction",4,20261318,180,0.05,"AB_BW_R1_interaction","gaussian",0.655979569996137,NA
"null_interaction",4,20261318,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.655979569996137,NA
"null_interaction",4,20261318,180,0.05,"submitted_normalized_diagnostic","gaussian",0.674229435427937,NA
"null_interaction",4,20261318,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",4,20261318,180,0.05,"legacy_u_dep_interaction","gaussian",0.487138032846237,NA
"null_interaction",4,20261318,180,0.05,"Gower","gaussian",0.0659030001054226,NA
"null_interaction",4,20261318,180,0.05,"Euclidean_onehot","gaussian",0.0544812930360046,NA
"null_interaction",4,20261318,180,0.05,"AB_BW_R1_interaction","selftune",0.955802469135802,NA
"null_interaction",4,20261318,180,0.05,"AB_BW_R1_no_interaction","selftune",0.955802469135802,NA
"null_interaction",4,20261318,180,0.05,"submitted_normalized_diagnostic","selftune",0.487143724099665,NA
"null_interaction",4,20261318,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",4,20261318,180,0.05,"legacy_u_dep_interaction","selftune",0.934076200529754,NA
"null_interaction",4,20261318,180,0.05,"Gower","selftune",-0.00554823496775089,NA
"null_interaction",4,20261318,180,0.05,"Euclidean_onehot","selftune",-0.00554823496775089,NA
"null_interaction",4,20261318,180,0.1,"AB_BW_R1_interaction","gaussian",0.655979569996137,NA
"null_interaction",4,20261318,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.655979569996137,NA
"null_interaction",4,20261318,180,0.1,"submitted_normalized_diagnostic","gaussian",0.674229435427937,NA
"null_interaction",4,20261318,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",4,20261318,180,0.1,"legacy_u_dep_interaction","gaussian",0.487138032846237,NA
"null_interaction",4,20261318,180,0.1,"Gower","gaussian",0.0659030001054226,NA
"null_interaction",4,20261318,180,0.1,"Euclidean_onehot","gaussian",0.0544812930360046,NA
"null_interaction",4,20261318,180,0.1,"AB_BW_R1_interaction","selftune",0.955802469135802,NA
"null_interaction",4,20261318,180,0.1,"AB_BW_R1_no_interaction","selftune",0.955802469135802,NA
"null_interaction",4,20261318,180,0.1,"submitted_normalized_diagnostic","selftune",0.585469110328923,NA
"null_interaction",4,20261318,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",4,20261318,180,0.1,"legacy_u_dep_interaction","selftune",0.955802469135802,NA
"null_interaction",4,20261318,180,0.1,"Gower","selftune",-0.00554823496775089,NA
"null_interaction",4,20261318,180,0.1,"Euclidean_onehot","selftune",-0.00554823496775089,NA
"null_interaction",4,20261318,180,0.2,"AB_BW_R1_interaction","gaussian",0.655979569996137,NA
"null_interaction",4,20261318,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.655979569996137,NA
"null_interaction",4,20261318,180,0.2,"submitted_normalized_diagnostic","gaussian",0.292479323080124,NA
"null_interaction",4,20261318,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",4,20261318,180,0.2,"legacy_u_dep_interaction","gaussian",0.487138032846237,NA
"null_interaction",4,20261318,180,0.2,"Gower","gaussian",0.0659030001054226,NA
"null_interaction",4,20261318,180,0.2,"Euclidean_onehot","gaussian",0.0544812930360046,NA
"null_interaction",4,20261318,180,0.2,"AB_BW_R1_interaction","selftune",0.955802469135802,NA
"null_interaction",4,20261318,180,0.2,"AB_BW_R1_no_interaction","selftune",0.955802469135802,NA
"null_interaction",4,20261318,180,0.2,"submitted_normalized_diagnostic","selftune",0.585496708904302,NA
"null_interaction",4,20261318,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",4,20261318,180,0.2,"legacy_u_dep_interaction","selftune",0.934076200529754,NA
"null_interaction",4,20261318,180,0.2,"Gower","selftune",-0.00554823496775089,NA
"null_interaction",4,20261318,180,0.2,"Euclidean_onehot","selftune",-0.00554823496775089,NA
"marginal_signal_control",4,20261318,180,0.05,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.05,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.05,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.05,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.05,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.05,"Gower","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.05,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.05,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.05,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.05,"Gower","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.05,"Euclidean_onehot","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.1,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.1,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.1,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.1,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.1,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.1,"Gower","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.1,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.1,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.1,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.1,"Gower","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.1,"Euclidean_onehot","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.2,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.2,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.2,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.2,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.2,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.2,"Gower","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.2,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",4,20261318,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.2,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.2,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.2,"Gower","selftune",1,NA
"marginal_signal_control",4,20261318,180,0.2,"Euclidean_onehot","selftune",1,NA
"interaction_moons",5,20261418,180,0.05,"AB_BW_R1_interaction","gaussian",0.937374765433669,NA
"interaction_moons",5,20261418,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.457544537508102,NA
"interaction_moons",5,20261418,180,0.05,"submitted_normalized_diagnostic","gaussian",0.937374765433669,NA
"interaction_moons",5,20261418,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",5,20261418,180,0.05,"legacy_u_dep_interaction","gaussian",0.937374765433669,NA
"interaction_moons",5,20261418,180,0.05,"Gower","gaussian",0.623422159887798,NA
"interaction_moons",5,20261418,180,0.05,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",5,20261418,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",5,20261418,180,0.05,"AB_BW_R1_no_interaction","selftune",0.789597545876963,NA
"interaction_moons",5,20261418,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",5,20261418,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",5,20261418,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",5,20261418,180,0.05,"Gower","selftune",0.452167045117978,NA
"interaction_moons",5,20261418,180,0.05,"Euclidean_onehot","selftune",0.145924453280318,NA
"interaction_moons",5,20261418,180,0.1,"AB_BW_R1_interaction","gaussian",0.937374765433669,NA
"interaction_moons",5,20261418,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.457544537508102,NA
"interaction_moons",5,20261418,180,0.1,"submitted_normalized_diagnostic","gaussian",0.937374765433669,NA
"interaction_moons",5,20261418,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",5,20261418,180,0.1,"legacy_u_dep_interaction","gaussian",0.937374765433669,NA
"interaction_moons",5,20261418,180,0.1,"Gower","gaussian",0.623422159887798,NA
"interaction_moons",5,20261418,180,0.1,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",5,20261418,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",5,20261418,180,0.1,"AB_BW_R1_no_interaction","selftune",0.789597545876963,NA
"interaction_moons",5,20261418,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",5,20261418,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",5,20261418,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",5,20261418,180,0.1,"Gower","selftune",0.452167045117978,NA
"interaction_moons",5,20261418,180,0.1,"Euclidean_onehot","selftune",0.145924453280318,NA
"interaction_moons",5,20261418,180,0.2,"AB_BW_R1_interaction","gaussian",0.937374765433669,NA
"interaction_moons",5,20261418,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.457544537508102,NA
"interaction_moons",5,20261418,180,0.2,"submitted_normalized_diagnostic","gaussian",0.937374765433669,NA
"interaction_moons",5,20261418,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",5,20261418,180,0.2,"legacy_u_dep_interaction","gaussian",0.937374765433669,NA
"interaction_moons",5,20261418,180,0.2,"Gower","gaussian",0.623422159887798,NA
"interaction_moons",5,20261418,180,0.2,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",5,20261418,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",5,20261418,180,0.2,"AB_BW_R1_no_interaction","selftune",0.789597545876963,NA
"interaction_moons",5,20261418,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",5,20261418,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",5,20261418,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",5,20261418,180,0.2,"Gower","selftune",0.452167045117978,NA
"interaction_moons",5,20261418,180,0.2,"Euclidean_onehot","selftune",0.145924453280318,NA
"null_interaction",5,20261418,180,0.05,"AB_BW_R1_interaction","gaussian",0.69272805331665,NA
"null_interaction",5,20261418,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.69272805331665,NA
"null_interaction",5,20261418,180,0.05,"submitted_normalized_diagnostic","gaussian",0.620226396145398,NA
"null_interaction",5,20261418,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",5,20261418,180,0.05,"legacy_u_dep_interaction","gaussian",0.535182313268655,NA
"null_interaction",5,20261418,180,0.05,"Gower","gaussian",0.0918066166231144,NA
"null_interaction",5,20261418,180,0.05,"Euclidean_onehot","gaussian",0.121572924613357,NA
"null_interaction",5,20261418,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"null_interaction",5,20261418,180,0.05,"AB_BW_R1_no_interaction","selftune",1,NA
"null_interaction",5,20261418,180,0.05,"submitted_normalized_diagnostic","selftune",0.674233050541817,NA
"null_interaction",5,20261418,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",5,20261418,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"null_interaction",5,20261418,180,0.05,"Gower","selftune",-0.00499064254522769,NA
"null_interaction",5,20261418,180,0.05,"Euclidean_onehot","selftune",-0.0011485642946317,NA
"null_interaction",5,20261418,180,0.1,"AB_BW_R1_interaction","gaussian",0.69272805331665,NA
"null_interaction",5,20261418,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.69272805331665,NA
"null_interaction",5,20261418,180,0.1,"submitted_normalized_diagnostic","gaussian",0.620224288927529,NA
"null_interaction",5,20261418,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",5,20261418,180,0.1,"legacy_u_dep_interaction","gaussian",0.535182313268655,NA
"null_interaction",5,20261418,180,0.1,"Gower","gaussian",0.0918066166231144,NA
"null_interaction",5,20261418,180,0.1,"Euclidean_onehot","gaussian",0.121572924613357,NA
"null_interaction",5,20261418,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"null_interaction",5,20261418,180,0.1,"AB_BW_R1_no_interaction","selftune",1,NA
"null_interaction",5,20261418,180,0.1,"submitted_normalized_diagnostic","selftune",0.471629228289486,NA
"null_interaction",5,20261418,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",5,20261418,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"null_interaction",5,20261418,180,0.1,"Gower","selftune",-0.00499064254522769,NA
"null_interaction",5,20261418,180,0.1,"Euclidean_onehot","selftune",-0.0011485642946317,NA
"null_interaction",5,20261418,180,0.2,"AB_BW_R1_interaction","gaussian",0.69272805331665,NA
"null_interaction",5,20261418,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.69272805331665,NA
"null_interaction",5,20261418,180,0.2,"submitted_normalized_diagnostic","gaussian",0.602719925870645,NA
"null_interaction",5,20261418,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",5,20261418,180,0.2,"legacy_u_dep_interaction","gaussian",0.535182313268655,NA
"null_interaction",5,20261418,180,0.2,"Gower","gaussian",0.0918066166231144,NA
"null_interaction",5,20261418,180,0.2,"Euclidean_onehot","gaussian",0.121572924613357,NA
"null_interaction",5,20261418,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"null_interaction",5,20261418,180,0.2,"AB_BW_R1_no_interaction","selftune",1,NA
"null_interaction",5,20261418,180,0.2,"submitted_normalized_diagnostic","selftune",0.711474545706756,NA
"null_interaction",5,20261418,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",5,20261418,180,0.2,"legacy_u_dep_interaction","selftune",0.955802591753109,NA
"null_interaction",5,20261418,180,0.2,"Gower","selftune",-0.00499064254522769,NA
"null_interaction",5,20261418,180,0.2,"Euclidean_onehot","selftune",-0.0011485642946317,NA
"marginal_signal_control",5,20261418,180,0.05,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.05,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.05,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.05,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.05,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.05,"Gower","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.05,"Euclidean_onehot","gaussian",0.983286267684927,NA
"marginal_signal_control",5,20261418,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.05,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.05,"u_dep_bw_package","selftune",1,NA
